timestamp,frame_idx,did_infer,detections,capture_ms,infer_ms,draw_ms,encode_ms,emit_ms,loop_ms,display_fps
2026-04-24 09:49:08,1960,0,0,1.992,0.0,5.372,1.46,0.283,9.474,28.066
2026-04-24 09:49:08,1961,0,0,2.689,0.0,6.383,1.645,0.346,11.566,29.35
2026-04-24 09:49:08,1962,1,0,2.024,237.618,5.452,1.357,0.28,247.165,26.796
2026-04-24 09:49:08,1963,0,0,1.639,0.0,6.415,1.83,0.578,10.843,28.847
2026-04-24 09:49:08,1964,0,0,2.204,0.0,6.391,1.476,0.31,10.795,29.901
2026-04-24 09:49:08,1965,1,0,1.77,295.869,5.229,1.591,0.332,305.271,27.222
2026-04-24 09:49:08,1966,0,0,1.542,0.0,5.274,1.534,0.315,9.116,29.13
2026-04-24 09:49:08,1967,0,0,1.756,0.0,5.125,1.495,0.266,9.13,30.509
2026-04-24 09:49:09,1968,1,0,13.54,316.375,5.407,1.581,0.271,337.549,27.752
2026-04-24 09:49:09,1969,0,0,1.86,0.0,4.962,1.413,0.31,8.908,29.568
2026-04-24 09:49:09,1970,0,0,2.08,0.0,5.128,1.951,1.173,11.532,30.82
2026-04-24 09:49:09,1971,1,0,23.536,255.697,4.729,1.472,0.318,286.24,28.08
2026-04-24 09:49:09,1972,0,0,1.964,0.0,5.681,1.609,0.326,10.102,29.577
2026-04-24 09:49:09,1973,0,0,1.645,0.0,5.537,1.355,0.31,9.29,30.693
2026-04-24 09:49:09,1974,1,0,1.605,217.245,5.462,1.621,0.329,226.628,28.04
2026-04-24 09:49:09,1975,0,0,1.987,0.0,6.048,3.295,0.759,13.404,29.598
2026-04-24 09:49:09,1976,0,0,2.405,0.0,14.01,1.417,0.272,18.781,30.186
2026-04-24 09:49:10,1977,1,0,1.669,251.21,5.561,1.477,0.337,260.72,27.522
2026-04-24 09:49:10,1978,0,0,1.564,0.0,5.574,1.999,0.279,9.841,29.276
2026-04-24 09:49:10,1979,0,0,1.831,0.0,5.342,1.358,0.263,9.234,30.794
2026-04-24 09:49:10,1980,1,0,2.041,282.313,5.817,1.8,0.363,292.771,28.044
2026-04-24 09:49:10,1981,0,0,2.113,0.0,5.457,1.471,0.418,9.89,29.307
2026-04-24 09:49:10,1982,0,0,1.719,0.0,5.885,1.856,0.286,10.09,31.012
2026-04-24 09:49:10,1983,1,0,1.947,201.528,5.867,1.621,0.294,224.077,28.355
2026-04-24 09:49:10,1984,0,0,1.767,0.0,5.357,1.35,0.26,9.153,29.454
2026-04-24 09:49:10,1985,0,0,9.236,0.0,4.869,1.381,0.291,16.251,29.895
2026-04-24 09:49:11,1986,1,0,12.187,209.34,4.488,1.287,0.264,227.97,27.326
2026-04-24 09:49:11,1987,0,0,1.643,0.0,5.794,1.446,0.275,9.567,28.417
2026-04-24 09:49:11,1988,0,0,2.107,0.0,5.679,1.629,0.408,10.171,29.703
2026-04-24 09:49:11,1989,1,0,1.757,201.006,6.509,1.625,0.358,211.719,27.182
2026-04-24 09:49:11,1990,0,0,1.818,0.0,6.873,1.95,0.272,11.364,28.314
2026-04-24 09:49:11,1991,0,0,3.06,0.0,5.309,1.858,0.354,11.0,29.061
2026-04-24 09:49:11,1992,1,0,1.877,230.583,6.614,2.121,0.319,241.912,26.547
2026-04-24 09:49:11,1993,0,0,2.502,0.0,6.243,2.797,0.332,12.355,27.587
2026-04-24 09:49:11,1994,0,0,1.998,0.0,6.554,1.364,0.799,11.11,28.387
2026-04-24 09:49:12,1995,1,0,1.921,275.581,6.463,2.199,0.576,287.129,25.881
2026-04-24 09:49:12,1996,0,0,2.604,0.0,6.956,2.265,0.274,12.548,26.647
2026-04-24 09:49:12,1997,0,0,2.779,0.0,10.384,1.84,0.771,16.204,27.338
2026-04-24 09:49:12,1998,1,0,1.826,202.463,5.514,1.725,0.347,212.331,25.03
2026-04-24 09:49:12,1999,0,0,1.596,0.0,4.631,1.326,0.229,8.149,26.843
2026-04-24 09:49:12,2000,0,0,13.036,0.0,4.628,1.71,0.295,20.522,27.407
2026-04-24 09:49:12,2001,1,0,11.466,192.757,4.229,1.52,0.281,211.187,25.114
2026-04-24 09:49:12,2002,0,0,2.023,0.0,4.453,1.301,0.281,8.491,27.01
2026-04-24 09:49:12,2003,0,0,2.268,0.0,5.183,1.585,0.275,9.776,28.807
2026-04-24 09:49:12,2004,1,0,13.553,209.476,5.117,1.514,0.247,230.376,26.337
2026-04-24 09:49:12,2005,0,0,1.588,0.0,5.115,1.722,0.333,9.245,28.263
2026-04-24 09:49:12,2006,0,0,1.871,0.0,4.829,1.673,0.353,9.509,30.107
2026-04-24 09:49:13,2007,1,0,2.22,223.403,5.918,2.082,0.427,234.549,27.502
2026-04-24 09:49:13,2008,0,0,1.88,0.0,6.046,1.604,0.25,10.233,28.896
2026-04-24 09:49:13,2009,0,0,2.015,0.0,4.507,1.758,0.281,8.99,30.184
2026-04-24 09:49:13,2010,1,0,1.896,215.909,5.851,1.622,0.334,226.148,27.587
2026-04-24 09:49:13,2011,0,0,1.654,0.0,4.88,2.061,0.365,9.29,28.994
2026-04-24 09:49:13,2012,0,0,1.714,0.0,6.242,1.785,0.347,10.543,30.182
2026-04-24 09:49:13,2013,1,0,1.602,213.644,6.312,1.841,0.351,224.259,27.586
2026-04-24 09:49:13,2014,0,0,1.915,0.0,5.514,1.875,0.352,10.138,29.041
2026-04-24 09:49:13,2015,0,0,2.341,0.0,5.889,1.761,0.355,10.823,30.445
2026-04-24 09:49:14,2016,1,0,2.706,223.489,5.83,1.993,0.356,234.864,27.803
2026-04-24 09:49:14,2017,0,0,1.883,0.0,4.967,1.542,0.292,9.066,28.977
2026-04-24 09:49:14,2018,0,0,1.75,0.0,4.951,2.068,0.369,9.641,31.044
2026-04-24 09:49:14,2019,1,0,1.599,216.687,5.342,1.777,0.351,226.226,28.361
2026-04-24 09:49:14,2020,0,0,1.804,0.0,4.715,1.927,0.356,9.277,29.857
2026-04-24 09:49:14,2021,0,0,1.706,0.0,5.677,1.825,0.254,9.898,31.021
2026-04-24 09:49:14,2022,1,0,10.251,222.724,5.972,1.754,0.343,241.449,28.312
2026-04-24 09:49:14,2023,0,0,1.511,0.0,5.469,1.51,0.3,9.171,29.652
2026-04-24 09:49:14,2024,0,0,1.524,0.0,5.027,1.205,0.231,8.416,31.534
2026-04-24 09:49:14,2025,1,0,1.735,214.959,5.992,1.701,0.278,225.109,28.802
2026-04-24 09:49:14,2026,0,0,2.121,0.0,5.889,1.634,0.395,10.467,30.287
2026-04-24 09:49:15,2027,0,0,16.313,0.0,4.518,1.517,0.25,23.04,29.923
2026-04-24 09:49:15,2028,1,0,7.612,201.505,5.066,1.892,0.379,216.929,27.366
2026-04-24 09:49:15,2029,0,0,1.864,0.0,6.696,1.942,0.339,11.356,28.685
2026-04-24 09:49:15,2030,0,0,6.972,0.0,4.768,1.615,0.379,14.18,29.393
2026-04-24 09:49:15,2031,1,0,11.781,185.501,4.374,1.809,0.379,204.32,26.913
2026-04-24 09:49:15,2032,0,0,2.289,0.0,5.514,2.036,0.344,10.649,28.33
2026-04-24 09:49:15,2033,0,0,1.934,0.0,5.36,1.838,0.343,9.989,29.645
2026-04-24 09:49:15,2034,1,0,1.882,187.516,4.281,1.712,0.372,196.249,27.165
2026-04-24 09:49:15,2035,0,0,1.61,0.0,5.939,1.756,0.361,10.123,28.483
2026-04-24 09:49:15,2036,0,0,2.677,0.0,5.051,1.663,0.244,10.068,30.032
2026-04-24 09:49:16,2037,1,0,1.72,162.02,4.933,1.772,0.356,171.329,27.568
2026-04-24 09:49:16,2038,0,0,2.124,0.0,4.354,1.745,0.347,9.034,28.816
2026-04-24 09:49:16,2039,0,0,1.803,0.0,5.277,1.748,0.344,9.649,30.023
2026-04-24 09:49:16,2040,1,0,2.284,156.908,5.46,1.916,0.382,167.444,27.595
2026-04-24 09:49:16,2041,0,0,1.525,0.0,5.879,1.818,0.321,9.966,28.832
2026-04-24 09:49:16,2042,0,0,2.235,0.0,4.368,1.182,0.27,8.401,28.731
2026-04-24 09:49:16,2043,1,0,5.473,495.732,5.329,1.534,0.247,508.612,26.051
2026-04-24 09:49:16,2044,0,0,1.8,0.0,5.091,1.738,0.336,9.38,26.084
2026-04-24 09:49:16,2045,0,0,2.046,0.0,5.462,1.092,0.297,9.399,27.905
2026-04-24 09:49:17,2046,1,0,1.871,261.574,5.357,1.889,0.378,271.529,25.467
2026-04-24 09:49:17,2047,0,0,2.17,0.0,4.999,1.303,0.314,9.25,26.841
2026-04-24 09:49:17,2048,0,0,2.522,0.0,6.212,1.691,0.438,11.225,28.754
2026-04-24 09:49:17,2049,1,0,2.464,181.184,5.99,1.786,0.341,192.216,26.374
2026-04-24 09:49:17,2050,0,0,1.744,0.0,5.401,1.697,0.339,9.577,27.594
2026-04-24 09:49:17,2051,0,0,2.342,0.0,4.466,1.903,0.389,9.825,29.472
2026-04-24 09:49:17,2052,1,0,2.103,207.407,5.695,1.525,0.449,217.682,26.938
2026-04-24 09:49:17,2053,0,0,2.287,0.0,4.272,1.817,0.34,9.233,28.532
2026-04-24 09:49:17,2054,0,0,1.822,0.0,5.957,1.34,0.357,9.923,30.631
2026-04-24 09:49:18,2055,1,0,11.821,247.001,5.535,1.7,0.316,266.845,27.927
2026-04-24 09:49:18,2056,0,0,2.063,0.0,6.167,1.534,0.281,10.385,29.202
2026-04-24 09:49:18,2057,0,0,1.777,0.0,4.359,1.514,0.355,8.436,29.697
2026-04-24 09:49:18,2058,1,0,1.79,234.215,5.01,1.447,0.327,243.114,27.119
2026-04-24 09:49:18,2059,0,0,1.71,0.0,5.412,1.578,0.314,10.222,28.869
2026-04-24 09:49:18,2060,0,0,1.557,0.0,5.124,1.446,0.293,8.804,30.467
2026-04-24 09:49:18,2061,1,0,2.685,271.956,4.185,1.284,0.305,280.858,27.76
2026-04-24 09:49:18,2062,0,0,2.417,0.0,4.651,1.201,0.266,8.968,29.921
2026-04-24 09:49:18,2063,0,0,1.597,0.0,4.453,1.117,0.236,7.803,31.844
2026-04-24 09:49:18,2064,1,0,9.113,222.251,4.349,1.259,0.259,237.713,29.063
2026-04-24 09:49:18,2065,0,0,2.034,0.0,5.196,1.268,0.306,9.152,30.872
2026-04-24 09:49:19,2066,0,0,1.709,0.0,4.666,1.71,0.29,8.666,32.546
2026-04-24 09:49:19,2067,1,0,1.761,251.637,6.016,1.74,0.332,261.951,29.672
2026-04-24 09:49:19,2068,0,0,1.935,0.0,6.391,2.09,0.328,11.181,30.662
2026-04-24 09:49:19,2069,0,0,2.087,0.0,5.763,2.217,0.334,10.958,31.276
2026-04-24 09:49:19,2070,1,0,1.875,277.179,7.278,1.865,0.313,289.102,28.48
2026-04-24 09:49:19,2071,0,0,2.156,0.0,4.622,1.314,0.3,8.828,29.493
2026-04-24 09:49:19,2072,0,0,1.86,0.0,4.862,1.271,0.29,8.707,31.115
2026-04-24 09:49:19,2073,1,0,1.665,263.596,5.63,2.617,0.348,274.318,28.355
2026-04-24 09:49:19,2074,0,0,1.895,0.0,3.849,1.287,0.299,7.681,29.401
2026-04-24 09:49:20,2075,0,0,12.568,0.0,5.958,2.118,0.338,21.419,31.838
2026-04-24 09:49:20,2076,1,0,2.225,226.24,5.362,1.561,0.26,236.09,29.049
2026-04-24 09:49:20,2077,0,0,1.982,0.0,5.589,1.393,0.279,9.675,30.804
2026-04-24 09:49:20,2078,0,0,1.933,0.0,6.254,1.878,0.361,10.865,32.288
2026-04-24 09:49:20,2079,1,0,1.721,259.375,4.857,1.357,0.268,268.019,29.413
2026-04-24 09:49:20,2080,0,0,1.829,0.0,4.528,1.505,0.313,8.769,31.009
2026-04-24 09:49:20,2081,0,0,12.644,0.0,5.706,1.876,0.328,20.966,31.576
2026-04-24 09:49:20,2082,1,0,11.232,235.182,5.921,1.425,0.357,254.577,28.789
2026-04-24 09:49:20,2083,0,0,1.889,0.0,5.166,1.299,0.33,9.157,30.136
2026-04-24 09:49:20,2084,0,0,1.861,0.0,5.262,1.603,0.275,9.341,31.603
2026-04-24 09:49:21,2085,1,0,1.54,217.298,5.318,1.361,0.316,226.32,28.858
2026-04-24 09:49:21,2086,0,0,1.939,0.0,4.74,1.503,0.29,8.806,30.335
2026-04-24 09:49:21,2087,0,0,2.043,0.0,7.039,2.215,0.418,12.151,31.779
2026-04-24 09:49:21,2088,1,0,1.99,170.057,5.079,1.409,0.335,179.289,29.118
2026-04-24 09:49:21,2089,0,0,2.768,0.0,5.07,1.513,0.355,10.17,30.767
2026-04-24 09:49:21,2090,0,0,1.507,0.0,4.805,1.335,0.231,8.307,32.326
2026-04-24 09:49:21,2091,1,0,1.825,232.281,5.598,1.428,0.267,241.834,29.489
2026-04-24 09:49:21,2092,0,0,2.037,0.0,5.308,1.543,0.255,9.595,31.215
2026-04-24 09:49:21,2093,0,0,2.003,0.0,5.129,1.526,0.268,9.469,32.312
2026-04-24 09:49:22,2094,1,0,2.317,213.716,5.352,1.457,0.265,223.554,29.505
2026-04-24 09:49:22,2095,0,0,2.174,0.0,5.427,1.293,0.27,9.61,30.674
2026-04-24 09:49:22,2096,0,0,2.407,0.0,5.529,1.943,0.366,10.696,31.572
2026-04-24 09:49:22,2097,1,0,1.799,214.636,4.64,1.572,0.25,223.349,28.84
2026-04-24 09:49:22,2098,0,0,2.199,0.0,6.011,1.866,0.36,10.876,29.395
2026-04-24 09:49:22,2099,0,0,2.126,0.0,6.675,1.796,0.384,11.467,30.25
2026-04-24 09:49:22,2100,1,0,1.959,226.585,4.97,1.2,0.333,235.487,27.619
2026-04-24 09:49:22,2101,0,0,2.178,0.0,4.727,1.976,0.389,9.741,29.453
2026-04-24 09:49:22,2102,0,0,1.601,0.0,5.203,1.276,0.332,8.858,30.801
2026-04-24 09:49:22,2103,1,0,2.174,195.928,5.249,1.837,0.276,205.811,28.184
2026-04-24 09:49:22,2104,0,0,1.885,0.0,6.474,1.341,0.25,10.276,29.925
2026-04-24 09:49:22,2105,0,0,2.6,0.0,4.163,1.31,0.279,8.731,31.133
2026-04-24 09:49:23,2106,1,0,1.616,209.412,6.712,1.982,0.293,220.433,28.465
2026-04-24 09:49:23,2107,0,0,2.07,0.0,6.123,1.451,0.331,10.387,29.378
2026-04-24 09:49:23,2108,0,0,2.044,0.0,6.05,2.164,0.353,11.039,30.801
2026-04-24 09:49:23,2109,1,0,1.962,207.983,6.324,1.576,0.385,219.203,28.15
2026-04-24 09:49:23,2110,0,0,2.655,0.0,6.952,1.698,0.38,12.094,29.592
2026-04-24 09:49:23,2111,0,0,1.931,0.0,5.505,1.436,0.288,9.6,30.462
2026-04-24 09:49:23,2112,1,0,2.711,207.911,4.84,1.513,0.331,217.802,27.846
2026-04-24 09:49:23,2113,0,0,1.764,0.0,5.876,1.767,0.27,10.228,29.418
2026-04-24 09:49:23,2114,0,0,1.727,0.0,5.373,1.807,0.337,9.818,30.513
2026-04-24 09:49:23,2115,1,0,5.346,160.014,5.782,1.428,0.426,173.473,27.997
2026-04-24 09:49:23,2116,0,0,1.62,0.0,4.867,1.747,0.346,9.028,29.497
2026-04-24 09:49:23,2117,0,0,1.574,0.0,3.756,1.783,0.415,7.961,30.942
2026-04-24 09:49:24,2118,1,0,2.62,176.012,6.606,1.871,0.38,188.011,28.349
2026-04-24 09:49:24,2119,0,0,2.359,0.0,5.102,1.777,0.352,10.057,29.447
2026-04-24 09:49:24,2120,0,0,2.146,0.0,5.617,0.982,0.36,9.607,30.883
2026-04-24 09:49:24,2121,1,0,2.25,156.547,5.508,1.82,0.367,166.965,28.353
2026-04-24 09:49:24,2122,0,0,1.748,0.0,4.009,1.778,0.264,8.203,29.824
2026-04-24 09:49:24,2123,0,0,2.673,0.0,4.657,1.78,0.355,9.91,31.371
2026-04-24 09:49:24,2124,1,0,2.074,160.19,5.433,1.72,0.362,170.184,28.76
2026-04-24 09:49:24,2125,0,0,1.162,0.0,4.503,1.769,0.37,8.241,29.515
2026-04-24 09:49:24,2126,0,0,2.499,0.0,5.289,1.738,0.39,10.352,30.812
2026-04-24 09:49:24,2127,1,0,1.77,160.745,4.903,1.337,0.379,169.595,28.271
2026-04-24 09:49:24,2128,0,0,1.817,0.0,5.71,1.78,0.406,10.194,29.885
2026-04-24 09:49:24,2129,0,0,1.693,0.0,4.764,1.96,0.39,9.275,30.743
2026-04-24 09:49:25,2130,1,0,2.127,160.302,5.465,1.826,0.334,170.494,28.22
2026-04-24 09:49:25,2131,0,0,2.224,0.0,4.001,0.927,0.207,7.805,27.902
2026-04-24 09:49:25,2132,0,0,2.127,0.0,4.33,1.228,0.262,8.241,29.022
2026-04-24 09:49:25,2133,1,0,2.222,163.631,5.884,1.73,0.334,174.262,26.682
2026-04-24 09:49:25,2134,0,0,2.08,0.0,5.381,1.763,0.353,10.034,27.293
2026-04-24 09:49:25,2135,0,0,2.873,0.0,5.483,1.721,0.438,10.84,28.89
2026-04-24 09:49:25,2136,1,0,1.663,161.305,5.742,1.778,0.35,171.293,26.531
2026-04-24 09:49:25,2137,0,0,2.28,0.0,5.251,1.774,0.405,10.049,27.994
2026-04-24 09:49:25,2138,0,0,1.766,0.0,5.492,1.629,0.225,9.469,29.985
2026-04-24 09:49:25,2139,1,0,17.069,178.528,5.152,1.828,0.361,203.396,27.449
2026-04-24 09:49:25,2140,0,0,2.412,0.0,4.453,1.764,0.405,9.521,28.792
2026-04-24 09:49:25,2141,0,0,1.748,0.0,3.715,1.742,0.368,8.039,30.176
2026-04-24 09:49:26,2142,1,0,1.938,162.429,4.588,1.612,0.201,171.253,27.709
2026-04-24 09:49:26,2143,0,0,2.277,0.0,6.602,1.455,0.338,11.126,29.155
2026-04-24 09:49:26,2144,0,0,10.833,0.0,5.615,1.746,0.343,19.051,29.194
2026-04-24 09:49:26,2145,1,0,11.184,169.743,5.882,1.74,0.345,189.367,26.783
2026-04-24 09:49:26,2146,0,0,3.238,0.0,4.9,2.049,0.341,10.987,27.243
2026-04-24 09:49:26,2147,0,0,1.913,0.0,4.562,1.794,0.348,9.054,28.718
2026-04-24 09:49:26,2148,1,0,1.569,161.912,5.468,1.918,0.377,171.742,26.347
2026-04-24 09:49:26,2149,0,0,2.33,0.0,5.086,1.818,0.343,10.028,27.825
2026-04-24 09:49:26,2150,0,0,1.94,0.0,5.733,1.703,0.341,10.37,28.879
2026-04-24 09:49:26,2151,1,0,2.007,159.131,4.68,1.825,0.38,168.459,26.534
2026-04-24 09:49:26,2152,0,0,2.363,0.0,4.666,2.035,0.333,9.854,28.254
2026-04-24 09:49:26,2153,0,0,2.33,0.0,4.714,1.922,0.376,9.773,30.104
2026-04-24 09:49:27,2154,1,0,2.598,161.274,5.237,1.3,0.193,171.085,27.653
2026-04-24 09:49:27,2155,0,0,1.588,0.0,4.473,1.078,0.198,7.815,28.602
2026-04-24 09:49:27,2156,0,0,9.149,0.0,3.7,1.418,0.349,14.986,31.126
2026-04-24 09:49:27,2157,1,0,2.314,175.041,6.182,1.775,0.348,186.129,28.531
2026-04-24 09:49:27,2158,0,0,1.826,0.0,5.196,1.12,0.372,8.965,29.566
2026-04-24 09:49:27,2159,0,0,1.716,0.0,5.116,1.831,0.344,9.591,31.103
2026-04-24 09:49:27,2160,1,0,2.12,169.535,5.082,1.745,0.346,179.394,28.508
2026-04-24 09:49:27,2161,0,0,2.83,0.0,6.169,1.292,0.274,10.956,29.922
2026-04-24 09:49:27,2162,0,0,1.907,0.0,5.287,1.895,0.369,9.876,29.783
2026-04-24 09:49:27,2163,1,0,2.536,178.902,5.445,1.742,0.352,189.446,27.303
2026-04-24 09:49:27,2164,0,0,1.953,0.0,4.72,1.928,0.196,9.329,28.584
2026-04-24 09:49:27,2165,0,0,1.872,0.0,5.383,1.871,0.346,10.014,30.394
2026-04-24 09:49:28,2166,1,0,2.81,170.751,5.574,1.825,0.345,181.781,27.87
2026-04-24 09:49:28,2167,0,0,2.394,0.0,5.129,1.309,0.381,9.582,29.514
2026-04-24 09:49:28,2168,0,0,1.924,0.0,4.543,1.468,0.338,8.819,31.403
2026-04-24 09:49:28,2169,1,0,2.421,236.253,5.537,1.796,0.342,246.765,28.65
2026-04-24 09:49:28,2170,0,0,1.476,0.0,6.356,1.948,0.372,10.565,30.01
2026-04-24 09:49:28,2171,0,0,1.913,0.0,5.453,2.078,0.549,10.59,31.103
2026-04-24 09:49:28,2172,1,0,2.363,157.757,5.764,1.733,0.33,168.464,28.563
2026-04-24 09:49:28,2173,0,0,1.807,0.0,5.69,1.715,0.343,10.059,28.044
2026-04-24 09:49:28,2174,0,0,1.637,0.0,5.409,1.761,0.379,9.634,29.852
2026-04-24 09:49:28,2175,1,0,12.396,154.659,5.489,1.742,0.344,175.148,27.406
2026-04-24 09:49:28,2176,0,0,2.26,0.0,5.878,1.805,0.356,10.739,28.756
2026-04-24 09:49:28,2177,0,0,1.835,0.0,5.655,1.715,0.341,10.042,29.846
2026-04-24 09:49:29,2178,1,0,2.546,155.136,5.218,1.295,0.269,164.938,27.426
2026-04-24 09:49:29,2179,0,0,1.606,0.0,5.379,1.046,0.359,8.89,28.154
2026-04-24 09:49:29,2180,0,0,1.675,0.0,5.25,1.056,0.235,8.618,29.935
2026-04-24 09:49:29,2181,1,0,1.889,166.233,5.028,1.765,0.345,175.719,27.469
2026-04-24 09:49:29,2182,0,0,2.389,0.0,5.978,1.774,0.344,10.952,26.93
2026-04-24 09:49:29,2183,0,0,1.773,0.0,6.096,1.821,0.207,10.167,28.655
2026-04-24 09:49:29,2184,1,0,9.798,160.9,5.522,1.885,0.341,178.906,26.31
2026-04-24 09:49:29,2185,0,0,2.136,0.0,4.867,1.692,0.345,9.557,26.275
2026-04-24 09:49:29,2186,0,0,1.846,0.0,5.232,1.768,0.445,9.843,28.352
2026-04-24 09:49:29,2187,1,0,1.611,165.492,4.158,1.964,0.378,174.097,26.051
2026-04-24 09:49:29,2188,0,0,1.909,0.0,4.813,1.07,0.313,8.637,28.116
2026-04-24 09:49:29,2189,0,0,2.37,0.0,5.725,1.637,0.224,10.338,29.912
2026-04-24 09:49:29,2190,1,0,2.014,160.322,4.941,2.013,0.368,170.11,27.476
2026-04-24 09:49:30,2191,0,0,1.956,0.0,5.513,1.878,0.356,10.144,28.583
2026-04-24 09:49:30,2192,0,0,2.051,0.0,6.156,1.929,0.355,10.954,28.835
2026-04-24 09:49:30,2193,1,0,1.697,171.061,5.506,1.723,0.343,180.758,26.444
2026-04-24 09:49:30,2194,0,0,2.091,0.0,3.75,1.264,0.375,7.928,28.691
2026-04-24 09:49:30,2195,0,0,2.051,0.0,4.971,0.956,0.34,8.735,30.935
2026-04-24 09:49:30,2196,1,0,2.236,176.118,5.244,1.721,0.355,186.124,28.319
2026-04-24 09:49:30,2197,0,0,2.274,0.0,5.401,1.115,0.246,9.458,30.225
2026-04-24 09:49:30,2198,0,0,1.648,0.0,3.889,1.768,0.369,8.134,31.43
2026-04-24 09:49:30,2199,1,0,1.624,186.009,5.486,1.318,0.293,195.469,28.771
2026-04-24 09:49:30,2200,0,0,2.062,0.0,4.852,0.851,0.174,8.319,30.525
2026-04-24 09:49:30,2201,0,0,2.14,0.0,4.512,1.044,0.211,8.385,32.094
2026-04-24 09:49:30,2202,1,0,1.958,169.948,4.897,1.722,0.361,179.271,29.408
2026-04-24 09:49:31,2203,0,0,1.842,0.0,3.818,0.899,0.194,7.15,30.962
2026-04-24 09:49:31,2204,0,0,1.821,0.0,5.591,1.363,0.214,9.406,31.641
2026-04-24 09:49:31,2205,1,0,1.948,230.28,4.879,1.769,0.194,239.524,28.874
2026-04-24 09:49:31,2206,0,0,2.026,0.0,5.049,0.97,0.38,8.85,30.33
2026-04-24 09:49:31,2207,0,0,1.69,0.0,5.221,1.548,0.268,9.21,32.386
2026-04-24 09:49:31,2208,1,0,1.748,157.331,5.501,1.791,0.336,167.243,29.67
2026-04-24 09:49:31,2209,0,0,1.494,0.0,4.523,1.14,0.193,7.929,31.389
2026-04-24 09:49:31,2210,0,0,2.286,0.0,5.475,2.283,0.211,10.655,31.956
2026-04-24 09:49:31,2211,1,0,3.011,169.772,6.044,1.663,0.233,181.182,29.265
2026-04-24 09:49:31,2212,0,0,1.814,0.0,4.642,1.396,0.238,8.506,30.953
2026-04-24 09:49:31,2213,0,0,2.362,0.0,5.503,0.957,0.278,9.587,32.249
2026-04-24 09:49:32,2214,1,0,2.577,168.517,5.696,1.833,0.423,179.54,29.558
2026-04-24 09:49:32,2215,0,0,2.088,0.0,3.597,1.278,0.284,7.729,30.465
2026-04-24 09:49:32,2216,0,0,2.102,0.0,3.88,1.132,0.293,7.927,32.984
2026-04-24 09:49:32,2217,1,0,1.914,188.787,4.747,1.786,0.346,198.12,30.166
2026-04-24 09:49:32,2218,0,0,2.058,0.0,4.806,1.765,0.359,9.665,31.914
2026-04-24 09:49:32,2219,0,0,1.667,0.0,4.657,1.722,0.344,8.897,32.335
2026-04-24 09:49:32,2220,1,0,1.771,197.755,5.23,1.731,0.334,207.323,29.551
2026-04-24 09:49:32,2221,0,0,2.443,0.0,4.361,1.616,0.233,9.113,30.711
2026-04-24 09:49:32,2222,0,0,1.596,0.0,6.748,1.463,0.421,10.95,32.584
2026-04-24 09:49:32,2223,1,0,1.728,161.404,5.836,1.323,0.324,171.01,29.87
2026-04-24 09:49:32,2224,0,0,1.588,0.0,3.695,1.343,0.261,7.395,29.716
2026-04-24 09:49:32,2225,0,0,10.122,0.0,3.282,1.291,0.277,15.469,30.279
2026-04-24 09:49:33,2226,1,0,14.827,163.868,5.474,1.797,0.176,186.47,27.763
2026-04-24 09:49:33,2227,0,0,2.214,0.0,4.744,1.313,0.277,9.0,29.457
2026-04-24 09:49:33,2228,0,0,2.123,0.0,5.154,1.067,0.19,8.788,31.351
2026-04-24 09:49:33,2229,1,0,2.633,150.281,5.729,2.002,0.337,161.454,28.804
2026-04-24 09:49:33,2230,0,0,2.594,0.0,5.617,1.847,0.228,10.757,30.354
2026-04-24 09:49:33,2231,0,0,2.04,0.0,11.305,1.714,0.372,15.897,35.051
2026-04-24 09:49:33,2232,1,0,2.722,183.915,4.074,1.254,0.233,192.634,32.014
2026-04-24 09:49:33,2233,0,0,1.502,0.0,5.195,1.601,0.395,9.282,33.559
2026-04-24 09:49:33,2234,0,0,3.16,0.0,4.446,1.568,0.365,10.562,34.723
2026-04-24 09:49:33,2235,1,0,6.996,202.004,2.602,0.908,0.199,213.111,31.673
2026-04-24 09:49:33,2236,0,0,2.556,0.0,4.809,1.703,0.349,9.937,33.41
2026-04-24 09:49:33,2237,0,0,2.38,0.0,3.371,1.306,0.404,7.919,34.484
2026-04-24 09:49:33,2238,1,0,1.64,155.406,5.455,1.758,0.342,165.071,31.616
2026-04-24 09:49:34,2239,0,0,1.719,0.0,4.739,1.325,0.209,8.479,32.483
2026-04-24 09:49:34,2240,0,0,2.19,0.0,4.415,1.79,0.352,9.209,33.623
2026-04-24 09:49:34,2241,1,0,2.377,171.087,6.559,1.95,0.376,182.912,30.779
2026-04-24 09:49:34,2242,0,0,2.051,0.0,4.188,1.08,0.37,8.054,31.538
2026-04-24 09:49:34,2243,0,0,2.062,0.0,6.082,2.258,0.377,11.274,32.867
2026-04-24 09:49:34,2244,1,0,1.827,273.327,6.193,1.958,0.374,284.175,29.916
2026-04-24 09:49:34,2245,0,0,1.851,0.0,5.381,1.786,0.334,9.817,31.545
2026-04-24 09:49:34,2246,0,0,2.275,0.0,4.424,1.124,0.372,8.631,32.446
2026-04-24 09:49:34,2247,1,0,2.225,208.266,5.116,1.694,0.353,218.072,29.633
2026-04-24 09:49:34,2248,0,0,1.787,0.0,3.765,1.401,0.214,7.546,31.376
2026-04-24 09:49:34,2249,0,0,2.227,0.0,4.411,2.04,0.41,9.492,33.033
